Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Name of Facility,Street Address,Total Fires,Category of Fire,Cause of Fire,Fire-related Injuries,Fire-related Deaths,Property Damage
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Carpenter Z,286 E Crawley Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Cushing Hall,366 E. Crawley Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,North Colonnade,390 W. Crawley Dr.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,North House,390 W. Crawley Dr.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,West Colonnade,410 W. Crawley Dr.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,West House,410 W. Crawley Dr.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,South Colonade,430 W. Crawley Dr.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,South House,430 W. Crawley Dr.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,East House,456 W. Crawley Dr.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Venable Hall,77 Via Sacra,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Blake B,113 McFarland Ln.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Blake C,117 McFarland Ln.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Blake D,127 McFarland Ln.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Blake E,131 McFarland Ln.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Elliott House,20 McFarland Ln.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,AXE House,204 Atkinson Ave.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Beta House,133 Atkinson Ave,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Chi Phi  House,264 College Rd.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Chi Phi South,244 College Rd.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Kappa Alpha House,173 Atkinson Ave.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Kappa Sigma House,125 Fraternity Circle,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Lambda Chi House,57 Fraternity Circle,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Pi Kappa Alpha House,167 Fraternity Circle,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Phi Gamma Delta House,120 Fraternity Circle,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,SAE  House,52 Fraternity Circle,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Sigma Chi House,85 Fraternity Circle,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Sigma Nu House,84 Fraternity Circle,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Theta Chi House,117 Atkinson Ave.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Continuing Education Center,19 West Tyler St.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Davidson Hall,501 Shore Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Twitchell Hall,511 Shore Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Kelsey Hall,48 West tyler St.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Holmes Hall,529 Ferry Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,White Hall,533 Ferry Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Dubois Hall,93 Marshall Ave.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Kennedy Honers Hall,18 Ferissell St,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,James Hall,7 James Ct.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Thurgood Marshall Hall,523 West Queen St.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Winona Hall,529 East Queen St.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Peirce Honers Hall,770 Huntington Ave.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,McGrew Towers Hall,24 Indian Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Moorings Hall,38 Indian Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Cleveland Hall,605 Shore Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Wilder Hall,767 Shore Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Moton Hall,771 Shore Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Stone Manor,653 Huntington Ave.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Holly Tree Inn,8 Frissell St.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Multi-Purpose Hall,2 Frissell Rd.,0,,,,,
2013,232265,Hampton University,1,Main Campus,4622,Harkness Hall,760 Huntington Ave,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Apartments 1 & 2,7773 Wiliamson Rd.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Apartmetns 3 & 4,7777 Williamson Rd.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Carvin Dorm,8148 East Campus Dr.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,East Dorm,8041 Quadrangle Ln.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,French Dorm,8016 Hill House Crt.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Main Dorm,8060 Quadrangle Ln.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Randolph Dorm,8135 East Campus Dr.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Sandusky Dorm,8136 East Campus Dr.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Tinker Dorm,8212 Tinker Ln.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,West Dorm,8040 Quadrangle Ln.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Rose Hill Dorm,8132 East Campus Dr.,0,,,,,
2013,232308,Hollins University,1,Hollins University,750,Rathhaus Dorm,8142 East Campus Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Ashby Hall,50 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Bell Hall,401 Martin Luther King way,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Chandler Hall,451 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Chesapeake Hall,1651 Carrier Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Chappelear Hall,360 Carrier Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Converse Hall,30 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Denton Center 1,61 Court Square,,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Denton 2,50 S. Liberty St.,,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Dingledine Hall,221 Ikenberry Service Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Eagle Hall,431 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Frederickson Hall,980 Frederickson Serv. Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Garber Hall,201 Ikenberry Serv. Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Gifford Hall,20 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Hanson Hall,350 Carrier Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Hillside Hall,290 Warren Serv. Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Hoffman Hall,71 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Huffman Hall,200 Huffman Serv. Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Ikenberry Hall,210 Ikenberry Serv. Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Spruce House,1201-D Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Maple House,1201-C Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Poplar House,1201-B Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Phi Mu,1201-A Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Alpha Phi,1190-D Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Zeta Tau Alpha,1190-B Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Sigma Sigma Sigma,1190-C Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Alpha Sigma Alpha,1190-A Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Delta Gamma,1150-B Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Kappa Alpha Theta,1150-A Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Delta Delta Delta,1100-C Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Sigma Kappa,1100-B Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Alpha Sigma Tau,1100-A Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Willow House,1291-B Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Oak House,1291-A Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Magnolia House,1251-B Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Dogwood House,1251-A Greek Row,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Logan Hall,70 Bluestone Drive,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,McGraw-Long Hall,421 Martin Luther King Way,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Potomac Hall,1621 Carrier Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Rockingham Hall,605 Port Republic Rd.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Shenandoah Hall,1671 Carrier Drive,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Shorts Hall,441 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Spotswood Hall,51 Alumnae Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Wampler Hall,10 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Wayland Hall,51 Bluestone Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Weaver Hall,400 Carrier Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,White Hall,480 Carrier Dr.,0,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Grace Street Apartments,28 West Grace Street,,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Walnut Lane Flats,725 Walnut Lane,,,,,,
2013,232423,James Madison University,1,Main Campus-Harrisonburg,20181,Walnut Lane Townhouses,781 Walnut Lane,,,,,,
2013,232423,James Madison University,2,Madison House (London Semester - Branch Campus),20181,Madison House London Semester - Branch Campus,14 Bedford Place,0,,,,,
2013,232423,James Madison University,3,Antwerp Hall- JMU Semester in Antwerp- Belgium,20181,"Antwerp Hall, Semester in Antwerp","2 Rodestraat, Antwerp, Belgium  B-2000",0,,,,,
2013,232423,James Madison University,4,Palazzo Capponi (JMU's Semester in Florence- Italy),20181,"Palazzo Capponi  JMU&#39;s Semester in Florence, Italy","Via de-Michelozzi # 2, Firenze (Florence), Italy  50125",0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 1,100 Champion Circle,,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 2,106 Champion Circle,,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 3,107 Champion Circle,,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 4,118 Champion Circle,,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 5,113 Champion Circle,,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 6,124 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 7,119 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 8,142 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 9,200 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 10,206 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 11,212 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 12,136 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 13,130 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 14,300 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 15,306 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 16,312 Champion Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 17,101 Hill Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 18,107 Hill Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 19,137 Hill Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 20,131 Hill Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 22,113 Hill Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 23,119 Hill Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 25,107 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 26,101 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 27,100 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 28,106 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 29,135 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 30,141 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 31,142 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 32,148 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 33,153 South Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 90,101 Tunnel Court,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 91,105 Tunnel Court,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 92,109 Tunnel Court,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 93,113 Tunnel Court,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 94,117 Tunnel Court,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 85,144 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 84,140 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 83,136 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 82,132 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 81,128 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 80,124 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 70,101 Towns Court,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 72,116 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 73,112 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 71,104 Towns Court,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 74,108 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 75,104 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 76,100 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 77,101 City View Lane,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 54,135 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 53,131 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 52,127 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 51,123 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 46,107 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 40,104 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 45,124 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 44,120 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 43,116 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 42,112 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,East 41,108 East Campus Drive,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Annex A,3436 Odd Fellows Rd,,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Annex B,3440 Odd Fellows Rd,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Annex C,3442 Odd Fellows Rd,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Annex D,3444 Odd Fellows Rd,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Main 21,125 Hill Circle,0,,,,,
2013,232557,Liberty University,1,Main Campus,77338,Annex 2,3125 Albert Lankford Drive,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,ARC Hall,408 Griffin Blvd,2,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,ARC Hall,408 Griffin Blvd,2,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,Cox Hall,210 Griffin Blvd,2,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,Cox Hall,210 Griffin Blvd,2,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,Curry Hall,412 Spruce Street,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,Frazer Hall,418 Spruce Street,1,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,French Hall,201 High Street,,,,,,
2013,232566,Longwood University,1,Main Campus,4960,Main Cunninghams,201 Brock Commons,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,North Cunninghams,201 Brock Commons,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,South Cunninghams,201 Brock Commons,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,South Ruffner,205 Chambers Court,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,Stubbs Hall,306 Griffin Blvd,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,Longwood Landings,100 Midtown,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,Lancer Park,100 Healey Street,2,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,Lancer Park,100 Healey Street,2,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,Longwood Village,208 Clark Street,0,,,,,
2013,232566,Longwood University,1,Main Campus,4960,Wheeler Hall,114 Griffin Blvd,3,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,Wheeler Hall,114 Griffin Blvd,3,Unintentional,Cooking,0,0,$0-$99
2013,232566,Longwood University,1,Main Campus,4960,Wheeler Hall,114 Griffin Blvd,3,Unintentional,Cooking,0,0,$0-$99
2013,232609,Lynchburg College,1,Main Campus,2713,Hundley Hall,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Montgomery Hall,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Freer Hall,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,McWane Hall,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Shakelford Hall,1501 Lakeside Drive,1,Unintentional,Smoking materials,0,0,$0-$99
2013,232609,Lynchburg College,1,Main Campus,2713,Tate Hall,1501 Lakeside Drive,1,Unintentional,Electrical,0,0,$0-$99
2013,232609,Lynchburg College,1,Main Campus,2713,Courts 330,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Courts 336,1501 Lakeside Drive,,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Courts 338,1501 Lakeside Drive,,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Courts 340,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Courts 342,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Courts 344,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Peaksview Hall,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Brewer House,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Bullard House,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Huston House,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Rainsford House,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,Warren House,1501 Lakeside Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #1,209 Amelia Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #2,201 Bell Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #3,214 Bell Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #4,217 Bell Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #5,504 Brevard Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #6,511 Brevard Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #7,512 Brevard Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #8,516 Brevard Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #9,518 Brevard Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #10,205 College Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #11,207 College Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #12,211 College Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #13,213 College Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #14,3400 College Drive,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #15,317 Colege Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #16,319 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #17,321 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #18,325 College Sterrt,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #19,329 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #20,331 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #21,333 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #22,335 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #23,337 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #24,341 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #25,345 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #26,346 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #27,348 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #28,349 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #29,351 College Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #30,310 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #31,312 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #32,316 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #33,402 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #34,404 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #35,416 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #36,417 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #37,419 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #38,420 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #39,424 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #40,425 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #41,426 Lakewwod Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #42,428 Lakewwod Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #43,432 Lakewood Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #44,101 Langhorne Lane,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #45,520 Langhorne Lane,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #46,1115 McCausland Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #47,1123 McCausland Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #48,1127 McCausland Street,1,Unintentional,Cooking,0,0,$0-$99
2013,232609,Lynchburg College,1,Main Campus,2713,College House #49,1129 McCausland Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #50,121 Thomas Road,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #51,185 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #52,191 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #53,215 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #54,224 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #55,225 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #56,235 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #57,245 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #58,246 Vernon Street,0,,,,,
2013,232609,Lynchburg College,1,Main Campus,2713,College House #59,302 Vernon Street,0,,,,,
